Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18
0.6363636363636364,0.0,0.6363636363636364,True,2004-02-19 11:26:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.0,1.0,False,2004-02-19 12:16:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818181,0.18181818181818182,1.0,True,2004-02-19 12:48:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8787878787878788,0.17141982574219336,1.0,True,2004-02-19 14:11:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909091,0.15745916432444337,0.6909090909090909,False,2004-02-19 14:36:16,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.8654545454545455,0.16568415636210207,0.6212121212121212,False,2004-02-19 15:01:30,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.8247474747474747,0.17652580855388686,0.49783549783549774,False,2004-02-19 16:24:30,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.7780457637600494,0.19948944064359003,0.5075757575757575,False,2004-02-19 16:56:35,0.625,0.5,0.625,0.625,0.625,0.625,0.625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.744237012987013,0.20693659346304355,0.5959595959595959,True,2004-02-19 17:41:38,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.727761744428411,0.20058949563898784,0.5181818181818183,False,2004-02-20 10:18:41,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7068037518037518,0.20041374273819304,0.4600550964187327,False,2004-02-20 12:10:01,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.6843720558596592,0.20382849093949967,0.4145021645021645,False,2004-02-20 12:21:02,0.5,0.4166666666666667,0.5,0.5,0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
0.6618828982465347,0.2089192831863024,0.472027972027972,True,2004-02-20 12:35:28,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0
0.6472786731527991,0.20700044808140775,0.5187590187590189,True,2004-02-20 12:43:34,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
0.6380986978389576,0.20219808284515123,0.5373737373737374,True,2004-02-20 13:12:00,0.6,0.5333333333333333,0.6,0.6,0.6,0.6,0.6,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
0.6313837004746096,0.19695110318794645,0.49772727272727285,True,2004-02-20 13:26:46,0.5625,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.623030173740401,0.19342207633825534,0.5342732134175984,True,2004-02-20 13:28:01,0.5882352941176471,0.5294117647058824,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
0.6178091760743538,0.1888055320667402,0.5656565656565657,True,2004-02-20 15:06:42,0.6111111111111112,0.5555555555555556,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
