Acc mean,Acc std,New observation,Normality,Time
1.0,0.0,1.0,True,2016-02-27 23:57:18
1.0,0.0,1.0,True,2016-02-29 23:34:50
1.0,0.0,1.0,True,2016-03-03 01:13:22
1.0,0.0,0.75,False,2016-03-03 16:53:55
0.9375,0.10825317547305482,0.8,False,2016-03-04 00:49:24
0.9099999999999999,0.11135528725660043,0.8333333333333334,True,2016-03-04 20:53:47
0.8972222222222221,0.10559209893749007,0.8571428571428571,True,2016-03-05 03:54:49
0.8914965986394556,0.09876018883815224,0.875,True,2016-03-05 21:19:37
0.8894345238095238,0.092542655598155,0.8888888888888888,True,2016-03-07 17:56:02
0.8893738977072311,0.08725022093510261,0.9,True,2016-03-07 19:56:52
0.890436507936508,0.08283419108312745,0.8181818181818182,True,2016-03-07 21:49:22
0.8838678997769908,0.08166514755157245,0.8333333333333334,True,2016-03-07 22:07:40
0.879656685906686,0.07942611352137918,0.7692307692307693,False,2016-03-08 00:36:53
0.8711623846239233,0.0817867688083226,0.7857142857142857,False,2016-03-08 18:11:50
0.8650589489875207,0.08182639847030741,0.8,True,2016-03-08 18:16:46
0.860721685721686,0.08070040143084987,0.8125,True,2016-03-08 21:39:49
0.8577078303640804,0.07900487313074457,0.7647058823529411,False,2016-03-08 22:10:49
0.8522371275398958,0.07970862229864181,0.7222222222222222,False,2016-03-08 22:12:49
0.8450140772444694,0.08299051732082512,0.6842105263157895,False,2016-03-08 22:19:28
0.8365507324587494,0.08839817617498266,0.7,False,2016-03-08 23:50:01
0.829723195835812,0.09115489862823394,0.7142857142857143,False,2016-03-08 23:55:02
0.824226172904855,0.092292382325574,0.7272727272727273,False,2016-03-09 17:51:58
0.8198191981033947,0.09240431408909013,0.6956521739130435,False,2016-03-09 19:35:12
0.814420631834249,0.09385358295210773,0.6666666666666666,False,2016-03-09 21:02:12
0.8082642166189329,0.09650496213953412,0.64,False,2016-03-09 23:16:46
0.8015336479541756,0.10013936647530337,0.6153846153846154,False,2016-03-09 23:43:05
0.7943740697784233,0.1045164749117497,0.5925925925925926,False,2016-03-10 00:55:26
0.7869006817345037,0.10941321691839365,0.6071428571428571,False,2016-03-10 04:36:23
0.7804807594276592,0.11250121415497905,0.5862068965517241,False,2016-03-10 18:21:24
0.7737816607077993,0.116089074484934,0.6,False,2016-03-10 20:00:16
0.767988938684206,0.11832397896923656,0.6129032258064516,False,2016-03-10 20:59:18
0.7629861737526655,0.11958161485435087,0.625,False,2016-03-10 22:07:01
0.7586741058228947,0.12012204982572851,0.6363636363636364,False,2016-03-10 23:19:05
0.7549677279604929,0.1201317889276649,0.6176470588235294,False,2016-03-10 23:21:48
0.7509288847505823,0.12060468859555089,0.6,False,2016-03-10 23:45:13
0.7466166309005656,0.12149960324091874,0.5833333333333334,False,2016-03-11 00:13:32
0.7420809837459204,0.12276855091887572,0.5675675675675675,False,2016-03-11 00:13:56
0.7373644049302892,0.12436085696356884,0.5526315789473685,False,2016-03-11 02:01:45
0.732503014772844,0.1262262171666863,0.5384615384615384,False,2016-03-11 17:58:30
0.7275275923033233,0.12831680110788377,0.55,False,2016-03-11 19:49:42
0.72308940249574,0.12969878577825406,0.5365853658536586,False,2016-03-11 21:43:24
0.7185405235532503,0.13129805718966087,0.5476190476190477,False,2016-03-11 22:07:34
0.7144709646024359,0.13231680494773299,0.5348837209302325,False,2016-03-12 01:00:52
0.7102945170751753,0.13354090828640772,0.5227272727272727,False,2016-03-12 22:28:44
0.7060316251581775,0.13494177046033498,0.5111111111111111,False,2016-03-14 18:18:24
0.7017000581793539,0.13649241556404837,0.5217391304347826,False,2016-03-14 20:44:07
0.6977878640979501,0.13752786051585741,0.5106382978723404,False,2016-03-14 21:47:13
0.6938059584335755,0.13871137334306302,0.5,False,2016-03-14 22:00:55
0.6897683342995427,0.1400221673939107,0.5102040816326531,False,2016-03-14 22:02:32
0.686103757714504,0.1408924359755448,0.52,False,2016-03-14 22:03:45
0.682781682560214,0.14140168997585337,0.52,False,2016-03-14 23:01:43
0.679589884862955,0.14181596790392975,0.5,False,2016-03-14 23:44:58
0.676136233230975,0.14259494085757363,0.48,False,2016-03-15 02:09:53
0.6724355495851075,0.14374217458998442,0.48,False,2016-03-15 16:40:07
0.6688719282964944,0.14474893650113926,0.48,False,2016-03-15 18:00:10
0.6654378932365581,0.1456300269898294,0.48,False,2016-03-15 19:59:53
0.6621265022859054,0.1463983628875493,0.46,False,2016-03-15 20:01:18
0.6585804232984335,0.14751492836310612,0.46,False,2016-03-15 20:20:06
0.6551566228967364,0.14850470606224442,0.46,False,2016-03-15 20:59:07
0.6518488835256052,0.14938019677524905,0.44,False,2016-03-15 22:04:49
0.6483180688001784,0.15059239126538695,0.44,False,2016-03-16 02:33:38
0.6449030184919787,0.15167745650520661,0.42,False,2016-03-16 03:28:21
0.6412755504517855,0.15309361666494536,0.44,False,2016-03-16 04:49:17
0.6380807004446143,0.15394306516887965,0.42,False,2016-03-16 16:08:36
0.6346731895001673,0.1551118306400781,0.42,False,2016-03-16 18:10:29
0.6313705250463185,0.156165351474108,0.4,False,2016-03-16 19:01:43
0.6278649110304653,0.15753385057936206,0.42,False,2016-03-16 19:20:20
0.6247624496718016,0.15837228281334695,0.42,False,2016-03-16 19:39:24
0.6217512371766281,0.15912399600458751,0.44,False,2016-03-16 20:01:02
0.6191171612755175,0.15945310067677543,0.42,False,2016-03-16 20:08:40
0.616272630400153,0.16006366366304606,0.42,False,2016-03-16 20:11:56
0.6135082271550805,0.16060654041522113,0.42,False,2016-03-16 21:33:33
0.6108206128890376,0.16108710881155663,0.44,False,2016-03-16 22:46:11
0.6084806044932973,0.1612074319787607,0.46,True,2016-03-17 00:02:32
0.6064741098379824,0.1610296515212462,0.48,True,2016-03-17 00:19:56
0.604787788373476,0.1606089672035025,0.5,True,2016-03-17 00:25:26
0.6034090016843513,0.15999502568532334,0.52,True,2016-03-17 00:46:47
0.6023257678962429,0.1592329722047295,0.52,True,2016-03-17 01:22:57
0.6012703093334706,0.15847981256556756,0.54,True,2016-03-17 17:19:04
0.6004947357976038,0.15762248235109286,0.52,True,2016-03-17 19:53:25
0.5994885516001338,0.1568893446995012,0.52,True,2016-03-17 20:15:40
0.5985072114569223,0.1561647493043286,0.52,True,2016-03-17 21:30:16
0.597549806439155,0.15544860188909712,0.52,True,2016-03-17 22:03:26
0.5966154714218158,0.15474080454138509,0.52,True,2016-03-18 20:32:17
0.595703382476318,0.15404125635207686,0.54,True,2016-03-18 21:00:15
0.595048048564832,0.15325019488789018,0.54,True,2016-03-18 21:23:47
0.5944079549768687,0.15247084897013224,0.56,True,2016-03-18 23:35:14
0.5940124612415024,0.15163640878429904,0.56,True,2016-03-19 18:42:38
0.5936259560001216,0.15081547056856964,0.56,True,2016-03-19 23:59:24
0.5932481362697832,0.1500076755600003,0.56,True,2016-03-21 18:05:36
0.5928787125334523,0.14921267814059758,0.58,True,2016-03-21 18:32:00
0.5927371882198978,0.14839663725032562,0.58,True,2016-03-21 19:15:46
0.5925987405218555,0.1475938393363837,0.6,True,2016-03-21 20:20:10
0.5926783239571044,0.14680016404978966,0.62,True,2016-03-21 20:56:30
0.5929689800852203,0.14604412522213306,0.64,True,2016-03-21 21:51:31
0.5934640434527443,0.14535270951858872,0.64,True,2016-03-21 22:14:04
0.5939487930001115,0.14467085496716914,0.64,True,2016-03-21 22:46:37
0.5944235477114506,0.1439983481156721,0.66,True,2016-03-21 22:48:09
0.5950926951837827,0.14341328333439213,0.66,True,2016-03-21 23:15:29
0.5957483245253605,0.14283467334637315,0.66,True,2016-03-22 00:19:52
0.5963908412801069,0.14226242097299738,0.66,True,2016-03-22 00:23:45
0.5929908412801069,0.13652287039834404,0.68,True,2016-03-22 00:32:06
0.589790841280107,0.13056567514471687,0.7,True,2016-03-22 00:33:53
0.5867908412801071,0.1244071564407626,0.72,False,2016-03-22 01:19:20
0.5864908412801071,0.12404888181053644,0.72,False,2016-03-22 17:55:27
0.5856908412801071,0.12292221290105629,0.72,False,2016-03-22 18:46:33
0.5845575079467737,0.12114333428837634,0.74,False,2016-03-22 19:02:25
0.5833860793753451,0.11905012034853642,0.74,False,2016-03-22 19:24:31
0.5820360793753452,0.11647317746723679,0.74,False,2016-03-22 19:57:22
0.5805471904864563,0.11345361966159806,0.76,False,2016-03-22 19:58:08
0.5791471904864562,0.11032359651353206,0.78,False,2016-03-22 20:00:03
0.5787653723046381,0.10955908515991222,0.8,False,2016-03-22 20:30:12
0.5784320389713047,0.10883235349406796,0.8,False,2016-03-22 20:48:23
0.5787397312789969,0.10941329238881102,0.82,False,2016-03-22 20:51:22
0.5790825884218541,0.11011281265654549,0.82,False,2016-03-22 20:53:22
0.5792825884218541,0.11053125565090963,0.84,False,2016-03-22 20:54:10
0.5795575884218542,0.11114366795789458,0.84,False,2016-03-22 21:01:57
0.5803105295983249,0.11264036397646261,0.86,False,2016-03-22 21:17:24
0.5816883073761026,0.11518170878506248,0.86,False,2016-03-22 22:02:29
